ProjectID,GenID,Chromosome,Duration,Fitness,Mutated,ProjectRunningStats,A,
GPID-1,1,A5.0;A1.0;A6.0;A2.0;A7.0;A3.0;A4.0;A8.0;A1.0-f;A2.0-f;A3.0-f;A5.0-f;A4.0-f;A1.0-ff;A6.0-f;A2.0-ff;A7.0-f;A8.0-f;A5.0-ff;A9.0;A3.0-ff;A10.0;,51.79173,0.01931,false,Chromosome ExcutionStats Pname A ST 0.0 ET 51.79173 Duration 51.79173 Criticalpath Dur= 22.99808||,28.79365,
GPID-1,1,A1.0;A2.0;A3.0;A5.0;A6.0;A7.0;A4.0;A8.0;A9.0;A10.0;,41.79016,0.02393,false,Chromosome ExcutionStats Pname A ST 0.0 ET 41.79016 Duration 41.79016 Criticalpath Dur= 22.99808||,18.79208,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A7.0;A8.0;A3.0;A4.0;A5.0-f;A1.0-f;A6.0-f;A2.0-f;A7.0-f;A3.0-f;A4.0-f;A1.0-ff;A8.0-f;A5.0-ff;A2.0-ff;A6.0-ff;A9.0;A3.0-ff;A10.0;,54.67187,0.01829,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.67187 Duration 54.67187 Criticalpath Dur= 22.99808||,31.67379,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A4.0;A6.0;A7.0;A1.0-f;A8.0;A5.0-f;A6.0-f;A2.0-f;A7.0-f;A3.0-f;A8.0-f;A5.0-ff;A4.0-f;A1.0-ff;A9.0;A2.0-ff;A3.0-ff;A10.0;,51.35475,0.01947,false,Chromosome ExcutionStats Pname A ST 0.0 ET 51.35475 Duration 51.35475 Criticalpath Dur= 22.99808||,28.35667,
GPID-1,1,A1.0;A5.0;A6.0;A2.0;A7.0;A8.0;A5.0-f;A3.0;A6.0-f;A4.0;A7.0-f;A1.0-f;A8.0-f;A5.0-ff;A9.0;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,47.39336,0.0211,false,Chromosome ExcutionStats Pname A ST 0.0 ET 47.39336 Duration 47.39336 Criticalpath Dur= 22.99808||,24.39528,
GPID-1,1,A1.0;A5.0;A6.0;A2.0;A3.0;A7.0;A4.0;A1.0-f;A8.0;A5.0-f;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A6.0-f;A2.0-ff;A7.0-f;A8.0-f;A9.0;A3.0-ff;A10.0;,50.18503,0.01993,false,Chromosome ExcutionStats Pname A ST 0.0 ET 50.18503 Duration 50.18503 Criticalpath Dur= 22.99808||,27.18695,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A3.0;A7.0;A8.0;A5.0-f;A4.0;A1.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A2.0-f;A3.0-f;A4.0-f;A6.0-ff;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,53.54941,0.01867,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.54941 Duration 53.54941 Criticalpath Dur= 22.99808||,30.55133,
GPID-1,1,A1.0;A5.0;A6.0;A7.0;A2.0;A3.0;A8.0;A4.0;A1.0-f;A5.0-f;A2.0-f;A3.0-f;A4.0-f;A6.0-f;A1.0-ff;A7.0-f;A8.0-f;A5.0-ff;A2.0-ff;A6.0-ff;A9.0;A3.0-ff;A10.0;,53.59781,0.01866,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.59781 Duration 53.59781 Criticalpath Dur= 22.99808||,30.59973,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A4.0;A1.0-f;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A6.0;A2.0-ff;A7.0;A3.0-ff;A8.0;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A6.0-ff;A9.0;A10.0;,54.68784,0.01829,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.68784 Duration 54.68784 Criticalpath Dur= 22.99808||,31.68976,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A7.0;A8.0;A5.0-f;A3.0;A6.0-f;A4.0;A7.0-f;A8.0-f;A5.0-ff;A1.0-f;A6.0-ff;A2.0-f;A3.0-f;A4.0-f;A7.0-ff;A1.0-ff;A8.0-ff;A9.0;A2.0-ff;A3.0-ff;A10.0;,55.18363,0.01812,false,Chromosome ExcutionStats Pname A ST 0.0 ET 55.18363 Duration 55.18363 Criticalpath Dur= 22.99808||,32.18555,
GPID-1,1,A5.0;A1.0;A2.0;A6.0;A3.0;A7.0;A8.0;A4.0;A5.0-f;A1.0-f;A6.0-f;A7.0-f;A8.0-f;A9.0;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,51.25909,0.01951,false,Chromosome ExcutionStats Pname A ST 0.0 ET 51.25909 Duration 51.25909 Criticalpath Dur= 22.99808||,28.26101,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A4.0;A6.0;A7.0;A1.0-f;A8.0;A2.0-f;A5.0-f;A3.0-f;A6.0-f;A4.0-f;A1.0-ff;A7.0-f;A8.0-f;A5.0-ff;A2.0-ff;A6.0-ff;A3.0-ff;A7.0-ff;A9.0;A10.0;,53.50574,0.01869,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.50574 Duration 53.50574 Criticalpath Dur= 22.99808||,30.50766,
GPID-1,1,A1.0;A2.0;A3.0;A4.0;A1.0-f;A2.0-f;A3.0-f;A4.0-f;A5.0;A1.0-ff;A6.0;A7.0;A2.0-ff;A8.0;A5.0-f;A3.0-ff;A6.0-f;A7.0-f;A8.0-f;A9.0;A10.0;,58.3639,0.01713,false,Chromosome ExcutionStats Pname A ST 0.0 ET 58.3639 Duration 58.3639 Criticalpath Dur= 22.99808||,35.36582,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A4.0;A6.0;A7.0;A8.0;A1.0-f;A5.0-f;A6.0-f;A2.0-f;A3.0-f;A4.0-f;A7.0-f;A8.0-f;A1.0-ff;A5.0-ff;A9.0;A2.0-ff;A3.0-ff;A10.0;,52.50964,0.01904,false,Chromosome ExcutionStats Pname A ST 0.0 ET 52.50964 Duration 52.50964 Criticalpath Dur= 22.99808||,29.51156,
GPID-1,1,A1.0;A5.0;A6.0;A2.0;A7.0;A3.0;A8.0;A9.0;A4.0;A10.0;,35.64596,0.02805,false,Chromosome ExcutionStats Pname A ST 0.0 ET 35.64596 Duration 35.64596 Criticalpath Dur= 22.99808||,12.64788,
GPID-1,1,A5.0;A1.0;A2.0;A3.0;A6.0;A4.0;A1.0-f;A2.0-f;A7.0;A8.0;A3.0-f;A4.0-f;A1.0-ff;A5.0-f;A6.0-f;A2.0-ff;A7.0-f;A3.0-ff;A8.0-f;A5.0-ff;A6.0-ff;A7.0-ff;A8.0-ff;A9.0;A10.0;,55.18363,0.01812,false,Chromosome ExcutionStats Pname A ST 0.0 ET 55.18363 Duration 55.18363 Criticalpath Dur= 22.99808||,32.18555,
GPID-1,1,A5.0;A1.0;A6.0;A2.0;A7.0;A3.0;A8.0;A4.0;A1.0-f;A5.0-f;A6.0-f;A2.0-f;A7.0-f;A8.0-f;A5.0-ff;A3.0-f;A4.0-f;A6.0-ff;A1.0-ff;A7.0-ff;A2.0-ff;A8.0-ff;A9.0;A3.0-ff;A10.0;,53.69479,0.01862,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.69479 Duration 53.69479 Criticalpath Dur= 22.99808||,30.69671,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A4.0;A6.0;A7.0;A1.0-f;A8.0;A5.0-f;A6.0-f;A7.0-f;A2.0-f;A3.0-f;A8.0-f;A5.0-ff;A4.0-f;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,51.37121,0.01947,false,Chromosome ExcutionStats Pname A ST 0.0 ET 51.37121 Duration 51.37121 Criticalpath Dur= 22.99808||,28.37313,
GPID-1,1,A5.0;A1.0;A2.0;A6.0;A3.0;A4.0;A7.0;A8.0;A5.0-f;A1.0-f;A2.0-f;A6.0-f;A3.0-f;A4.0-f;A7.0-f;A8.0-f;A5.0-ff;A1.0-ff;A6.0-ff;A9.0;A2.0-ff;A3.0-ff;A10.0;,53.96419,0.01853,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.96419 Duration 53.96419 Criticalpath Dur= 22.99808||,30.96611,
GPID-1,1,A1.0;A5.0;A6.0;A2.0;A7.0;A3.0;A8.0;A5.0-f;A6.0-f;A4.0;A7.0-f;A8.0-f;A5.0-ff;A1.0-f;A9.0;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,49.42492,0.02023,false,Chromosome ExcutionStats Pname A ST 0.0 ET 49.42492 Duration 49.42492 Criticalpath Dur= 22.99808||,26.42684,
GPID-1,1,A1.0;A2.0;A5.0;A6.0;A3.0;A4.0;A1.0-f;A7.0;A8.0;A2.0-f;A5.0-f;A3.0-f;A6.0-f;A4.0-f;A1.0-ff;A7.0-f;A2.0-ff;A8.0-f;A9.0;A10.0;,50.05531,0.01998,false,Chromosome ExcutionStats Pname A ST 0.0 ET 50.05531 Duration 50.05531 Criticalpath Dur= 22.99808||,27.05723,
GPID-1,1,A5.0;A1.0;A6.0;A7.0;A2.0;A3.0;A8.0;A5.0-f;A4.0;A6.0-f;A7.0-f;A1.0-f;A8.0-f;A5.0-ff;A2.0-f;A3.0-f;A6.0-ff;A4.0-f;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,50.44823,0.01982,false,Chromosome ExcutionStats Pname A ST 0.0 ET 50.44823 Duration 50.44823 Criticalpath Dur= 22.99808||,27.45015,
GPID-1,1,A5.0;A1.0;A6.0;A7.0;A8.0;A5.0-f;A6.0-f;A2.0;A7.0-f;A3.0;A8.0-f;A5.0-ff;A4.0;A6.0-ff;A1.0-f;A9.0;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,49.57156,0.02017,false,Chromosome ExcutionStats Pname A ST 0.0 ET 49.57156 Duration 49.57156 Criticalpath Dur= 22.99808||,26.57348,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A4.0;A1.0-f;A6.0;A7.0;A2.0-f;A8.0;A3.0-f;A4.0-f;A1.0-ff;A5.0-f;A2.0-ff;A6.0-f;A3.0-ff;A7.0-f;A8.0-f;A5.0-ff;A6.0-ff;A7.0-ff;A9.0;A10.0;,54.67709,0.01829,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.67709 Duration 54.67709 Criticalpath Dur= 22.99808||,31.67901,
GPID-1,1,A5.0;A1.0;A6.0;A2.0;A3.0;A7.0;A8.0;A4.0;A5.0-f;A6.0-f;A1.0-f;A7.0-f;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A2.0-ff;A8.0-f;A5.0-ff;A3.0-ff;A6.0-ff;A7.0-ff;A8.0-ff;A9.0;A10.0;,54.83371,0.01824,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.83371 Duration 54.83371 Criticalpath Dur= 22.99808||,31.83563,
GPID-1,1,A5.0;A1.0;A2.0;A6.0;A3.0;A7.0;A4.0;A8.0;A1.0-f;A2.0-f;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A3.0-f;A5.0-ff;A4.0-f;A6.0-ff;A1.0-ff;A7.0-ff;A9.0;A2.0-ff;A3.0-ff;A10.0;,53.96941,0.01853,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.96941 Duration 53.96941 Criticalpath Dur= 22.99808||,30.97133,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A7.0;A3.0;A8.0;A4.0;A1.0-f;A2.0-f;A5.0-f;A3.0-f;A6.0-f;A4.0-f;A7.0-f;A1.0-ff;A8.0-f;A5.0-ff;A2.0-ff;A6.0-ff;A9.0;A3.0-ff;A10.0;,53.93176,0.01854,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.93176 Duration 53.93176 Criticalpath Dur= 22.99808||,30.93368,
GPID-1,1,A1.0;A5.0;A6.0;A2.0;A7.0;A3.0;A8.0;A5.0-f;A6.0-f;A4.0;A1.0-f;A7.0-f;A8.0-f;A5.0-ff;A2.0-f;A3.0-f;A6.0-ff;A4.0-f;A1.0-ff;A7.0-ff;A9.0;A2.0-ff;A3.0-ff;A10.0;,50.43699,0.01983,false,Chromosome ExcutionStats Pname A ST 0.0 ET 50.43699 Duration 50.43699 Criticalpath Dur= 22.99808||,27.43891,
GPID-1,1,A5.0;A1.0;A2.0;A3.0;A4.0;A1.0-f;A6.0;A7.0;A8.0;A5.0-f;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A6.0-f;A2.0-ff;A7.0-f;A3.0-ff;A8.0-f;A5.0-ff;A6.0-ff;A7.0-ff;A8.0-ff;A9.0;A10.0;,54.02874,0.01851,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.02874 Duration 54.02874 Criticalpath Dur= 22.99808||,31.03066,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A6.0;A7.0;A8.0;A5.0-f;A4.0;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A1.0-f;A6.0-ff;A2.0-f;A3.0-f;A4.0-f;A7.0-ff;A1.0-ff;A8.0-ff;A9.0;A2.0-ff;A3.0-ff;A10.0;,55.18363,0.01812,false,Chromosome ExcutionStats Pname A ST 0.0 ET 55.18363 Duration 55.18363 Criticalpath Dur= 22.99808||,32.18555,
GPID-1,1,A5.0;A6.0;A1.0;A7.0;A8.0;A2.0;A3.0;A9.0;A4.0;A10.0;,35.64596,0.02805,false,Chromosome ExcutionStats Pname A ST 0.0 ET 35.64596 Duration 35.64596 Criticalpath Dur= 22.99808||,12.64788,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A7.0;A3.0;A8.0;A4.0;A5.0-f;A1.0-f;A6.0-f;A7.0-f;A8.0-f;A2.0-f;A5.0-ff;A3.0-f;A4.0-f;A6.0-ff;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,53.54941,0.01867,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.54941 Duration 53.54941 Criticalpath Dur= 22.99808||,30.55133,
GPID-1,1,A1.0;A5.0;A6.0;A2.0;A3.0;A4.0;A1.0-f;A7.0;A8.0;A5.0-f;A2.0-f;A3.0-f;A6.0-f;A4.0-f;A1.0-ff;A7.0-f;A8.0-f;A5.0-ff;A2.0-ff;A6.0-ff;A3.0-ff;A7.0-ff;A8.0-ff;A9.0;A10.0;,54.0936,0.01849,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.0936 Duration 54.0936 Criticalpath Dur= 22.99808||,31.09552,
GPID-1,1,A5.0;A1.0;A6.0;A7.0;A8.0;A5.0-f;A2.0;A6.0-f;A3.0;A4.0;A1.0-f;A7.0-f;A2.0-f;A3.0-f;A4.0-f;A8.0-f;A1.0-ff;A2.0-ff;A5.0-ff;A3.0-ff;A9.0;A10.0;,47.39336,0.0211,false,Chromosome ExcutionStats Pname A ST 0.0 ET 47.39336 Duration 47.39336 Criticalpath Dur= 22.99808||,24.39528,
GPID-1,1,A5.0;A6.0;A1.0;A7.0;A8.0;A2.0;A5.0-f;A3.0;A6.0-f;A4.0;A1.0-f;A7.0-f;A2.0-f;A8.0-f;A5.0-ff;A3.0-f;A4.0-f;A6.0-ff;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,48.41667,0.02065,false,Chromosome ExcutionStats Pname A ST 0.0 ET 48.41667 Duration 48.41667 Criticalpath Dur= 22.99808||,25.41859,
GPID-1,1,A5.0;A1.0;A6.0;A7.0;A2.0;A3.0;A8.0;A5.0-f;A4.0;A6.0-f;A1.0-f;A2.0-f;A7.0-f;A3.0-f;A4.0-f;A1.0-ff;A8.0-f;A2.0-ff;A5.0-ff;A9.0;A3.0-ff;A10.0;,49.42492,0.02023,false,Chromosome ExcutionStats Pname A ST 0.0 ET 49.42492 Duration 49.42492 Criticalpath Dur= 22.99808||,26.42684,
GPID-1,1,A5.0;A1.0;A6.0;A2.0;A3.0;A4.0;A1.0-f;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A7.0;A8.0;A5.0-f;A2.0-ff;A6.0-f;A7.0-f;A3.0-ff;A8.0-f;A5.0-ff;A9.0;A10.0;,52.59096,0.01901,false,Chromosome ExcutionStats Pname A ST 0.0 ET 52.59096 Duration 52.59096 Criticalpath Dur= 22.99808||,29.59288,
GPID-1,1,A1.0;A5.0;A6.0;A2.0;A7.0;A8.0;A3.0;A5.0-f;A4.0;A6.0-f;A7.0-f;A1.0-f;A2.0-f;A3.0-f;A8.0-f;A5.0-ff;A4.0-f;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,49.42492,0.02023,false,Chromosome ExcutionStats Pname A ST 0.0 ET 49.42492 Duration 49.42492 Criticalpath Dur= 22.99808||,26.42684,
GPID-1,1,A5.0;A1.0;A2.0;A3.0;A4.0;A1.0-f;A6.0;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A7.0;A2.0-ff;A8.0;A3.0-ff;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A9.0;A10.0;,52.50964,0.01904,false,Chromosome ExcutionStats Pname A ST 0.0 ET 52.50964 Duration 52.50964 Criticalpath Dur= 22.99808||,29.51156,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A3.0;A7.0;A8.0;A5.0-f;A4.0;A1.0-f;A2.0-f;A6.0-f;A3.0-f;A4.0-f;A7.0-f;A1.0-ff;A2.0-ff;A3.0-ff;A8.0-f;A5.0-ff;A6.0-ff;A7.0-ff;A8.0-ff;A9.0;A10.0;,54.45998,0.01836,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.45998 Duration 54.45998 Criticalpath Dur= 22.99808||,31.4619,
GPID-1,1,A5.0;A1.0;A2.0;A6.0;A7.0;A3.0;A8.0;A4.0;A5.0-f;A6.0-f;A7.0-f;A1.0-f;A8.0-f;A5.0-ff;A2.0-f;A6.0-ff;A3.0-f;A4.0-f;A1.0-ff;A9.0;A2.0-ff;A3.0-ff;A10.0;,53.53295,0.01868,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.53295 Duration 53.53295 Criticalpath Dur= 22.99808||,30.53487,
GPID-1,1,A5.0;A1.0;A6.0;A2.0;A7.0;A3.0;A8.0;A4.0;A5.0-f;A1.0-f;A2.0-f;A3.0-f;A4.0-f;A6.0-f;A7.0-f;A8.0-f;A1.0-ff;A2.0-ff;A5.0-ff;A3.0-ff;A6.0-ff;A7.0-ff;A8.0-ff;A9.0;A10.0;,54.11006,0.01848,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.11006 Duration 54.11006 Criticalpath Dur= 22.99808||,31.11198,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A3.0;A7.0;A4.0;A1.0-f;A8.0;A2.0-f;A3.0-f;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A4.0-f;A6.0-ff;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,53.8891,0.01856,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.8891 Duration 53.8891 Criticalpath Dur= 22.99808||,30.89102,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A3.0;A4.0;A7.0;A1.0-f;A8.0;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A2.0-f;A3.0-f;A4.0-f;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,51.37121,0.01947,false,Chromosome ExcutionStats Pname A ST 0.0 ET 51.37121 Duration 51.37121 Criticalpath Dur= 22.99808||,28.37313,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A3.0;A4.0;A7.0;A1.0-f;A8.0;A5.0-f;A6.0-f;A2.0-f;A7.0-f;A3.0-f;A8.0-f;A4.0-f;A5.0-ff;A1.0-ff;A6.0-ff;A2.0-ff;A7.0-ff;A9.0;A3.0-ff;A10.0;,53.53817,0.01868,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.53817 Duration 53.53817 Criticalpath Dur= 22.99808||,30.54009,
GPID-1,1,A5.0;A1.0;A6.0;A2.0;A3.0;A4.0;A7.0;A1.0-f;A2.0-f;A8.0;A3.0-f;A5.0-f;A4.0-f;A6.0-f;A1.0-ff;A7.0-f;A2.0-ff;A8.0-f;A3.0-ff;A5.0-ff;A6.0-ff;A7.0-ff;A9.0;A10.0;,53.97515,0.01853,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.97515 Duration 53.97515 Criticalpath Dur= 22.99808||,30.97707,
GPID-1,1,A1.0;A5.0;A6.0;A2.0;A3.0;A4.0;A1.0-f;A2.0-f;A7.0;A3.0-f;A8.0;A5.0-f;A4.0-f;A6.0-f;A1.0-ff;A7.0-f;A8.0-f;A2.0-ff;A5.0-ff;A3.0-ff;A6.0-ff;A7.0-ff;A8.0-ff;A9.0;A10.0;,54.43329,0.01837,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.43329 Duration 54.43329 Criticalpath Dur= 22.99808||,31.43521,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A7.0;A8.0;A5.0-f;A6.0-f;A3.0;A7.0-f;A8.0-f;A5.0-ff;A4.0;A1.0-f;A6.0-ff;A2.0-f;A7.0-ff;A9.0;A3.0-f;A4.0-f;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,54.70952,0.01828,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.70952 Duration 54.70952 Criticalpath Dur= 22.99808||,31.71144,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A7.0;A3.0;A8.0;A4.0;A1.0-f;A5.0-f;A6.0-f;A7.0-f;A2.0-f;A8.0-f;A5.0-ff;A3.0-f;A6.0-ff;A4.0-f;A1.0-ff;A7.0-ff;A2.0-ff;A8.0-ff;A9.0;A3.0-ff;A10.0;,54.02874,0.01851,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.02874 Duration 54.02874 Criticalpath Dur= 22.99808||,31.03066,
GPID-1,1,A5.0;A1.0;A6.0;A7.0;A2.0;A8.0;A5.0-f;A3.0;A4.0;A1.0-f;A6.0-f;A2.0-f;A7.0-f;A8.0-f;A5.0-ff;A3.0-f;A6.0-ff;A4.0-f;A7.0-ff;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,48.42189,0.02065,false,Chromosome ExcutionStats Pname A ST 0.0 ET 48.42189 Duration 48.42189 Criticalpath Dur= 22.99808||,25.42381,
GPID-1,1,A5.0;A1.0;A6.0;A2.0;A3.0;A4.0;A1.0-f;A7.0;A2.0-f;A8.0;A3.0-f;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A4.0-f;A6.0-ff;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,53.98639,0.01852,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.98639 Duration 53.98639 Criticalpath Dur= 22.99808||,30.98831,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A4.0;A6.0;A7.0;A1.0-f;A8.0;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A5.0-f;A2.0-ff;A6.0-f;A7.0-f;A3.0-ff;A8.0-f;A5.0-ff;A6.0-ff;A9.0;A10.0;,54.67187,0.01829,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.67187 Duration 54.67187 Criticalpath Dur= 22.99808||,31.67379,
GPID-1,1,A5.0;A1.0;A6.0;A7.0;A2.0;A8.0;A3.0;A4.0;A1.0-f;A5.0-f;A6.0-f;A7.0-f;A2.0-f;A3.0-f;A8.0-f;A5.0-ff;A4.0-f;A1.0-ff;A6.0-ff;A2.0-ff;A7.0-ff;A3.0-ff;A8.0-ff;A9.0;A10.0;,54.03448,0.01851,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.03448 Duration 54.03448 Criticalpath Dur= 22.99808||,31.0364,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A3.0;A4.0;A7.0;A1.0-f;A8.0;A2.0-f;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A3.0-f;A4.0-f;A1.0-ff;A6.0-ff;A2.0-ff;A7.0-ff;A3.0-ff;A8.0-ff;A9.0;A10.0;,54.02874,0.01851,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.02874 Duration 54.02874 Criticalpath Dur= 22.99808||,31.03066,
GPID-1,1,A1.0;A5.0;A2.0;A6.0;A3.0;A7.0;A4.0;A1.0-f;A8.0;A5.0-f;A2.0-f;A6.0-f;A3.0-f;A7.0-f;A8.0-f;A4.0-f;A5.0-ff;A1.0-ff;A6.0-ff;A2.0-ff;A7.0-ff;A3.0-ff;A8.0-ff;A9.0;A10.0;,54.02874,0.01851,false,Chromosome ExcutionStats Pname A ST 0.0 ET 54.02874 Duration 54.02874 Criticalpath Dur= 22.99808||,31.03066,
GPID-1,1,A5.0;A1.0;A6.0;A7.0;A8.0;A5.0-f;A2.0;A3.0;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A4.0;A6.0-ff;A1.0-f;A7.0-ff;A2.0-f;A8.0-ff;A3.0-f;A9.0;A4.0-f;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,50.06735,0.01997,false,Chromosome ExcutionStats Pname A ST 0.0 ET 50.06735 Duration 50.06735 Criticalpath Dur= 22.99808||,27.06927,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A4.0;A1.0-f;A2.0-f;A3.0-f;A4.0-f;A6.0;A1.0-ff;A7.0;A8.0;A2.0-ff;A5.0-f;A3.0-ff;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A6.0-ff;A7.0-ff;A8.0-ff;A9.0;A10.0;,55.1512,0.01813,false,Chromosome ExcutionStats Pname A ST 0.0 ET 55.1512 Duration 55.1512 Criticalpath Dur= 22.99808||,32.15312,
GPID-1,1,A5.0;A1.0;A6.0;A7.0;A2.0;A8.0;A3.0;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A4.0;A6.0-ff;A9.0;A1.0-f;A2.0-f;A3.0-f;A4.0-f;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,52.03436,0.01922,false,Chromosome ExcutionStats Pname A ST 0.0 ET 52.03436 Duration 52.03436 Criticalpath Dur= 22.99808||,29.03628,
GPID-1,1,A5.0;A1.0;A2.0;A6.0;A3.0;A4.0;A1.0-f;A2.0-f;A7.0;A8.0;A3.0-f;A5.0-f;A6.0-f;A7.0-f;A8.0-f;A5.0-ff;A4.0-f;A6.0-ff;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,53.8891,0.01856,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.8891 Duration 53.8891 Criticalpath Dur= 22.99808||,30.89102,
GPID-1,1,A1.0;A5.0;A2.0;A3.0;A6.0;A7.0;A4.0;A1.0-f;A8.0;A5.0-f;A2.0-f;A6.0-f;A3.0-f;A4.0-f;A1.0-ff;A2.0-ff;A7.0-f;A8.0-f;A3.0-ff;A5.0-ff;A6.0-ff;A9.0;A10.0;,53.53295,0.01868,false,Chromosome ExcutionStats Pname A ST 0.0 ET 53.53295 Duration 53.53295 Criticalpath Dur= 22.99808||,30.53487,
GPID-1,1,A1.0;A5.0;A6.0;A7.0;A2.0;A8.0;A3.0;A5.0-f;A4.0;A6.0-f;A1.0-f;A7.0-f;A2.0-f;A8.0-f;A5.0-ff;A3.0-f;A4.0-f;A9.0;A1.0-ff;A2.0-ff;A3.0-ff;A10.0;,49.42492,0.02023,false,Chromosome ExcutionStats Pname A ST 0.0 ET 49.42492 Duration 49.42492 Criticalpath Dur= 22.99808||,26.42684,
